rainfall,soil_moisture,elevation,slope,ndvi,land_use,latitude,longitude,land_use_encoded,risk_level
138.7111849756732,42.074336367655114,2766.277960716995,3.3418087332042736,0.5453452375774459,forest,33.11135068140723,-119.19384145215952,0,Low
153.3764102343962,76.15119659739457,2253.445103467748,19.634345260398135,-0.4201348495974291,forest,33.05166656698404,-122.39662425844,0,Medium
78.76259068932715,57.15268823976866,1769.3388023342354,12.626918670870227,-0.5838079400176952,agriculture,30.412554980396514,-118.49434881420453,1,Low
122.78086377374086,14.542949567688662,2307.5603699877843,9.507438025690146,-0.7640422800616997,agriculture,25.38182606218307,-124.64350669920175,1,Low
155.5461294854933,42.60079043672483,1286.5630839199155,15.975503022572378,-0.24846669586747572,agriculture,27.80185416132193,-117.51425715727378,1,Low
92.45032112888487,26.817151292501272,2275.36724192738,20.130633852434205,0.26500123891534466,agriculture,26.382848512640518,-123.36704157993805,1,Low
168.7849009172836,42.88630250140771,1115.4089738236073,4.482607528694222,-0.23417311813825903,agriculture,30.234558380679523,-122.72425448791326,1,Medium
119.96806550405975,41.88259004044532,732.283717477807,28.906574713895345,-0.7826500110923954,urban,26.01734302270932,-124.99089737147155,2,Medium
135.41531251033615,50.75013619703194,2187.040263878906,7.466039403692961,0.05720819702486102,agriculture,33.69726505953042,-121.86825365093081,1,Low
119.91466938853016,34.97393432444758,1259.0168764718048,34.23773954889927,-0.39820830227449644,agriculture,33.50164288377229,-121.11750781938531,1,Medium
242.6139092254469,21.498931461914964,2944.1313129785844,13.6059380530503,-0.09827934166361774,barren,26.560980748356545,-122.66000302890708,4,High
149.3251387631033,45.26036042129694,1048.455546924303,9.980501864232101,-0.18634288191247927,forest,31.948880350068986,-122.6978958789961,0,Low
97.11445355220499,68.11420190420334,2765.182261593198,4.555002814010816,-0.2515771020516724,urban,31.965032882875484,-116.07019011878317,2,Medium
191.12724560515946,56.48085596473216,2798.8876457012384,7.7335987466701726,0.511129740598163,agriculture,28.967543960704383,-121.7354749596829,1,Low
88.95781750144889,33.68575061476511,725.5588411942384,24.841379104530013,0.4145889779235392,urban,26.52999091913159,-117.77717892044178,2,Low
160.44317975023776,75.48661159312,2394.66354476404,12.91312027813004,0.5079381573453932,agriculture,26.32107722256833,-122.62618506791539,1,Medium
52.016493806011226,73.85452998744276,1299.2235154336954,10.52428923871958,0.0945803332371582,forest,32.39475951484232,-116.90958771773438,0,Medium
83.59069755507848,24.654387956886914,2752.574181691044,4.917233346181228,-0.7108935122202118,forest,27.201774138570762,-118.22258008795082,0,Medium
159.84306179345617,12.759230958425409,1350.3728179057164,17.563834472342883,0.11685966636410172,water,31.03453757844929,-117.43796007684598,3,Low
186.92332899977052,61.89160958455336,2232.9111520120982,18.26556902213744,0.6338531643035614,urban,33.658816165382945,-120.60463231407822,2,Low
158.56841405949854,67.93271829444073,1400.9022274913937,21.189732552605665,0.4197988919315978,forest,30.93099438200347,-116.2043543478015,0,Low
144.21758588058796,77.75051961659487,683.4022671385685,11.29548961336347,0.09320469228548856,urban,34.73962341098349,-121.25987576126693,2,Medium
134.94481522053556,72.28854758618175,598.0503868340588,28.761125992028045,0.4698796365536231,forest,31.455018928287892,-118.99104949951077,0,Medium
76.07390048162863,52.037433774449035,1276.2935827690367,17.892071753686526,0.4045732783763858,forest,28.146031134312068,-118.59927885757062,0,Low
114.00778958026457,47.10366374486666,2266.483971042645,8.390235192710682,0.5162295762704434,agriculture,33.52467331765994,-115.4774861402747,1,Low
126.96806145201063,11.94887358838104,1815.2144555423004,6.3189507997704695,0.041134015875011753,agriculture,28.109123712700942,-123.65477310838213,1,Medium
202.85611131094578,27.26595127913445,2065.88786970163,9.354056665356989,0.4061703453033323,urban,34.71570379521916,-123.64394852853349,2,Medium
167.18091447842306,42.17303262130485,846.9790521958273,10.577847169905663,-0.589704262618024,agriculture,29.777319450607802,-120.37948583332896,1,Medium
61.8479922318633,53.99527300584975,1444.3060378728164,7.1312453043690205,0.3884738790754503,barren,34.532470682622815,-115.82124380334359,4,Low
166.20419846973977,49.007628332288746,133.185794907981,20.867793687544197,-0.12471767452824811,water,26.835982371214723,-124.78314892028592,3,Low
130.74588597918418,61.984519277718334,2452.597247874362,6.410338566149896,-0.23603903390009495,forest,25.113985052295995,-122.23724392701017,0,Medium
116.15389998470206,29.58368516209286,2969.676486719624,13.258747173342284,-0.3731498132253904,urban,26.96131295958655,-122.16413675922689,2,Medium
180.5838144420434,49.54668253567313,1220.6371878740126,19.172799627321783,-0.4609514683546494,water,25.98368368086868,-121.95047397198111,3,Low
201.54997612479755,16.16995703735545,32.890959394630045,9.841972908678642,-0.4190706264926811,barren,32.339560224032454,-124.75295030886824,4,High
196.56400595580993,38.95658665082449,509.3779186528421,12.288838254461186,0.4178894344538804,forest,27.64545655177468,-116.74393666669532,0,Low
108.03912383886808,62.51125830682207,1957.5806332512566,22.364423669125095,0.7292689290067107,water,31.394741894562696,-124.91090547339923,3,Low
134.53938120743928,58.53805974003308,1836.2379546115776,2.7854860591452377,0.0739140845338282,forest,31.686570401686122,-120.22296046007102,0,Low
166.5631715701782,79.34499160205253,2363.5941587566317,6.788930755280544,-0.6345292117638079,agriculture,31.882453404132697,-124.43640976960513,1,High
198.77725635611796,29.452378819142922,761.6520328832045,20.266700266736997,0.2428866897044779,agriculture,33.326081212627535,-117.01355970370963,1,Low
126.04128810773551,44.87325094217854,2290.895746641402,1.544323622421637,-0.1446744373818214,water,26.48965854392407,-117.53414163015671,3,Low
140.71705116680914,33.06712896417977,2063.9520645710095,18.861856971510036,-0.692135054253932,agriculture,25.50464031446086,-117.78469138335285,1,High
94.68325129969858,40.84221798414223,968.4434931415299,31.44662801025139,-0.07292282822165297,agriculture,25.297051310375025,-117.63735055891509,1,Medium
90.18966879596647,69.98650909085717,1636.464444170886,2.3097786430231277,0.47073833096657003,agriculture,26.037900038306653,-115.59760444900459,1,Medium
190.6262911197099,57.89463526319406,441.82142549498013,6.199055424398265,-0.37750996734842124,forest,28.791855359381387,-120.83189087183231,0,Low
217.81200142854115,71.77088339433072,1357.6935103067478,21.713535567948924,0.2409151205826665,agriculture,34.67375938681071,-116.38425196074921,1,Medium
146.3994939209833,24.24577758323205,2643.5920186669227,7.788813558988799,-0.30499819517820337,agriculture,28.532250977875385,-123.15767746940017,1,Medium
200.17664489460122,71.13527824890066,1263.5741394761724,9.148164176848807,0.2730699851491385,agriculture,29.529229291033225,-120.4873549691159,1,High
168.0818012523817,14.18335919248691,2518.7001194262657,16.744192382670303,0.4177794608625556,forest,33.14396720093835,-124.91090905587106,0,Low
117.74401226974379,72.20194963060067,1770.7600957790833,11.019653644949285,-0.010410571603065133,forest,34.18598019419543,-122.15859706688934,0,Medium
168.0697802754207,33.035164562250955,575.6301393070703,6.791910452285347,-0.6993529825740594,forest,34.71441503162203,-120.41840523878155,0,Low
226.90182832329845,32.02113433898465,1743.3187340936893,9.669778432963005,0.4136863583070658,water,33.26451224668375,-115.90710161574387,3,Medium
148.20869804450243,45.84620036890647,1517.9499874711903,3.8110884345797476,0.38211927355737485,forest,30.025160580479664,-121.83048434751649,0,Low
228.2321827907003,75.84831314062622,1195.924005589152,2.1701896147448188,0.6584287194567473,agriculture,27.294764478359156,-118.27591447287273,1,High
50.0,13.344695527698375,358.891318548211,12.833780047432823,-0.4764413128872178,forest,30.983669561516127,-116.66033194618153,0,Low
191.09512521876118,34.65616825495217,1250.1259915416895,8.73276956085208,0.22653430847382827,urban,26.967950467570745,-121.7347026869633,2,Low
154.35235341190855,69.9600392078335,218.28712871888135,2.902819787883101,0.8168390464399544,forest,25.557247322492117,-123.30771798304909,0,Low
135.04963247670662,37.72381342048267,296.30715419625375,6.670162434187799,-0.34919347053905114,forest,34.19353935142664,-119.08805855873358,0,Low
154.58803882677512,23.940982831794692,1247.749598798148,5.402787308761792,-0.5559046429356209,forest,29.8479030591605,-122.15616151602876,0,Low
50.621554269955354,39.735592693198825,916.1444459053911,19.424466800772812,0.13326015013316028,urban,30.082402238871367,-118.47547890810785,2,Low
139.01640560812442,36.988675104416856,2776.63297758667,3.9413737815796988,0.20512614095103632,water,31.09219026063891,-123.65298956664736,3,Low
167.85562857558733,74.07913410266924,1127.1174161408117,17.801829102843808,-0.3369915238071748,forest,29.514085574390066,-123.4840515632474,0,Medium
223.89470223707582,63.33540630201679,2273.5743662163004,8.833714301841216,0.5455988504211238,urban,29.4443046490122,-118.2407693161158,2,High
124.08648908631763,45.358088902080446,1590.7425790987281,10.82176029308947,0.06459249160708724,forest,34.15145317564429,-115.26440560028061,0,Low
109.57531985534061,79.18593967050998,2112.2570059270065,14.572453900257965,0.10728750338131343,forest,33.165461289600614,-122.5310368582034,0,Medium
124.91214782077317,42.56942718931463,780.3479490461975,8.12379344928085,0.0945437433455707,forest,27.12592198450756,-117.86087165679729,0,Low
195.7701058851037,14.076648157419266,2825.7149185149874,24.558422000638213,0.11834490827461286,water,27.917776292205595,-119.67959388196681,3,Low
166.43755548298424,28.359202527048943,1590.2654907432718,8.87487833919691,0.45435724216917306,urban,31.606226401293537,-116.56158467133662,2,Low
123.51198981164806,40.524933615351884,2493.972213855749,11.579701272515427,0.31322232770741687,forest,30.710919190204653,-121.1111400762271,0,Low
175.66337165566782,20.983183690228408,1095.1370804283404,4.3486341993995845,-0.7360796042175828,forest,32.661593537709834,-115.28286003970467,0,Low
154.85387746740201,76.32955884268301,300.6340471515736,15.973598921875318,-0.3624116378742449,agriculture,32.27632621385486,-124.17603131103134,1,Medium
198.43224952664445,63.67942284724412,2021.1349431625463,2.7053238777833286,0.35115706662406465,forest,32.0854721244621,-115.15352163058155,0,Low
114.89734530613238,28.780104029944084,23.278945012273454,10.320932643461962,-0.1395806450118866,forest,33.80217910880516,-116.53762688619723,0,Low
133.61689267011158,51.35631734625411,1425.878929696525,8.783467547511238,-0.24244137584170988,urban,32.66553094215316,-116.33541872252324,2,Medium
130.3945923433921,60.501440997670045,578.4057079993777,8.525390966240936,0.5168877140391921,forest,27.42847388539837,-116.57596562421313,0,Low
76.82425259339408,75.88952502347585,1882.1265133060865,14.583163870211242,-0.2863715191440338,urban,33.72837199020212,-116.38136321180328,2,High
164.8060138532288,71.71447444227874,2938.2596194135567,19.789320468039303,-0.11095679165617356,forest,28.35532205134401,-116.84847404681594,0,Medium
163.05276360899447,46.06345582967496,1393.2087189619378,0.6306552336267033,0.0033030295045766156,forest,34.10894484468073,-116.00482863772692,0,Low
150.25567283212305,64.22568338551123,2452.494769577,12.940044299986766,0.09019919954804889,water,33.242699647177865,-120.39199258617712,3,Medium
138.27064333124267,49.35013276793095,1523.3525608533632,16.96226800569627,0.7189951258294442,water,25.74085389556077,-115.60709052981588,3,Low
79.23146289747929,48.689272303187806,1487.5200933120723,4.775033336025973,0.3369178960298598,agriculture,32.712806145993085,-121.15037146926774,1,Low
128.96773386173206,18.031937083673434,2791.2704795363334,11.916943916447481,-0.07430169594875946,agriculture,30.001141137920683,-117.71483375665655,1,Medium
132.86427417366153,18.829636061130643,2669.8976062400443,7.639737030151069,-0.4307108382170355,agriculture,34.77112758252463,-117.89647423361691,1,Medium
109.88613653891906,47.06735305157202,2357.4013955639234,20.565368249170497,0.1249856935147673,agriculture,29.58418936009019,-116.79103497631202,1,Low
141.93571441669954,28.82030814853046,888.7672599503524,7.763597627426767,-0.16422128849204698,urban,25.670077477228023,-117.61617364184539,2,Low
170.20254284072692,11.472583172232804,1635.0252471718215,13.834072170699185,-0.33789183404237555,urban,27.93136563072788,-124.6462049302961,2,Medium
244.3092950605265,60.59874427301486,671.6916999170551,11.95201014159483,0.7368389242466076,urban,29.302094239850632,-117.60847167400865,2,Medium
158.72889064159196,12.274061768311547,1331.7500941396193,14.165723983230208,-0.09960936071323312,agriculture,30.919176779904017,-124.76703233582248,1,Medium
162.8775195361382,51.66937887728382,1452.639197279372,15.464387285962841,0.9058391598731528,urban,26.521057839700475,-119.66769688072928,2,Low
146.27770421169163,47.743565588912006,2494.9201205079926,12.291089907825972,0.7146302483964189,forest,30.150826272685322,-116.61050693016988,0,Low
54.06143923504793,77.81702834044631,2688.085095974979,14.28080740737499,-0.3012623041915198,forest,29.834728020896712,-116.7042483935811,0,High
148.67430622753915,43.894919754334914,1243.8601871894336,18.379270306068616,0.5232237474895476,agriculture,33.36662557837945,-116.58687008741978,1,Low
153.01151049705132,14.452100546445816,53.11333521971162,14.793118761459496,-0.10102606335541542,forest,28.024029108153073,-118.97589372222417,0,Low
273.1621056242643,48.61815774645232,2585.321519368064,20.074777462104848,-0.6359454393002417,agriculture,29.495174439738925,-123.16187954309282,1,High
140.38195176094388,68.8767319431271,522.8360355040821,3.7730765046695445,-0.16111785200325235,urban,28.886126636496265,-119.9202188202522,2,Medium
165.07736711668062,79.7794498997008,1865.6458916711806,14.95004148961364,0.003237879032619295,agriculture,31.322313707591213,-119.83788110078031,1,Medium
148.26441151473784,40.12402215823508,74.91270130239359,6.744284036145716,0.33593432185988603,forest,33.361889846717716,-121.75232249113809,0,Low
91.5660981190234,32.420911974771975,1198.5194257816927,18.42747871421474,0.3125362950035071,water,31.756241324381822,-120.75900724082706,3,Low
207.14114072575103,73.46573078663992,2957.8809063460494,5.364689467922594,-0.3093304617685324,forest,29.65048995716031,-116.27823331634849,0,High
187.5966516343387,23.386949035328495,302.0808033114093,21.767490381768898,0.3565607325231881,water,31.378296950517655,-119.82072164289211,3,Low
189.55159735215233,53.080024052304864,1271.079455998927,12.746090569701217,-0.5845938870132568,forest,28.22243962312318,-117.95256179327586,0,Low
104.53062726026306,38.400009692666345,921.4498505698565,22.251013566892976,0.3573211825938114,urban,26.44099841763566,-120.0418852161205,2,Low
220.13971554680495,12.87576554688887,2715.264370164793,24.78409320988329,-0.20131172166817468,water,28.197179244476402,-118.8252870271912,3,Medium
79.90744686038596,34.310193201398846,2608.0203237220653,10.718850830022,-0.44873835981705,water,29.43689565933453,-124.07413002322178,3,Low
179.34285469001352,28.56599657518722,713.0962809186865,10.186048605173802,-0.5181439906177894,water,29.392649330026618,-115.68611793155283,3,Low
259.5227812904989,58.02638077604408,243.56336115129352,14.394631726941888,-0.04774828359095917,water,32.376012424773634,-120.64066933610623,3,High
100.47318374346558,76.41533483843428,1881.4151821833525,11.839777901694427,0.46515319799014043,agriculture,34.363453609123944,-117.51697330712744,1,Medium
121.6851135198614,28.76330311650464,1009.1061356511293,11.925079145473125,-0.6622592949076145,agriculture,28.88959402590266,-118.32898873641051,1,Low
154.98256825438207,66.80261574061772,2016.2531718181892,18.705040294505846,0.09240203759330967,agriculture,25.864485187731066,-117.00727816379965,1,Medium
124.82621729419004,13.875187185688667,96.35926820344342,19.551448775512405,-0.26804904633564464,water,25.334131848187656,-124.65127093349508,3,Low
72.46682844669337,47.66847070278692,400.19770553246826,4.4308140324062295,-0.42855690037361227,urban,25.03952770498264,-115.64648134793077,2,Medium
153.42814874030137,14.93850445969262,2059.11669831793,20.997544290162235,0.27537259325804975,urban,34.38100151746316,-116.70253155295924,2,Low
96.88481431369476,75.38230937914476,637.1119659074933,1.2717309537592318,0.15714467258058185,agriculture,34.95633351341769,-116.66238439097935,1,Medium
173.67962153175907,63.64458963901731,2572.7630272872047,7.196124726078981,-0.18673680454190067,agriculture,25.513840775563406,-120.32886557770708,1,High
104.02878828830984,56.05649378432146,175.7726631304063,14.212957860683112,0.5995017333431827,water,28.582087039266398,-117.03676092109092,3,Low
227.496720250877,67.6727467137265,646.4459483567239,5.309661607985808,0.7646619114790312,forest,31.693451372953362,-119.24817964692237,0,Medium
110.83733538318815,55.32638568991142,2995.680745455206,13.389653766109149,-0.27260019788549605,forest,26.78945399141676,-119.96521964036143,0,Medium
133.89692418971623,77.82610780220038,1299.228307760378,19.158974631129826,0.4347797005071188,barren,30.944371882052273,-117.15078025717393,4,Medium
190.67586086848348,59.977056350534006,2108.8969906339307,21.17707164394001,0.5061665588708995,agriculture,33.136173598395466,-118.72199967068245,1,Low
88.45678417830223,74.72610267075727,547.989146571041,11.538914468206771,-0.43581287487946196,agriculture,33.58086429711447,-124.2283958301537,1,Medium
161.37299673020647,46.19923244074466,1829.6062049566133,12.750629762851556,0.386930001110529,water,32.06420677161914,-121.85490378481806,3,Low
215.3571377141214,18.194508908730384,2178.3182051082554,25.80277530691921,-0.32688789646546734,urban,25.817641772822295,-118.7790729524177,2,High
69.62583827193862,46.972440499611196,943.4299075995316,5.965106020764842,0.21707988978183135,forest,28.483957845764834,-115.96199084553993,0,Low
159.2316929266152,18.881097964416533,2486.691335927633,12.9739193442352,-0.06107409264663277,forest,34.673427767711,-115.66999164019204,0,Low
162.99413971242117,51.47454354234835,1810.2527354168499,7.7703130736781745,0.3191373404751001,urban,26.927550632417383,-116.6108837765096,2,Medium
189.09114358886552,43.774514236936405,1167.3690288450907,15.30751947841465,-0.7816470833838913,urban,29.53926073571421,-122.45687460438458,2,Medium
88.1524644560959,53.58027784829472,1672.9271800294757,30.83534635503301,-0.7481390828937058,forest,28.341769346558205,-120.26618125152807,0,Medium
83.97716934578618,10.703288673838212,1730.2825423077727,8.008775455834282,0.1887723716697478,urban,27.055382846929596,-120.66609605327898,2,Low
176.09707828084487,23.638834415875486,496.60587808159806,16.657788268800363,0.14591245451899115,agriculture,28.235360875520755,-120.61314700085464,1,Low
164.8492336616593,44.39313023384916,1208.1971096008983,14.426830216269394,-0.2678016103419838,agriculture,26.895186738338865,-124.50215417158921,1,Low
162.52464251729384,76.53524931123944,1030.2917640584794,7.159805255205484,-0.5356834940852302,barren,33.772533541116466,-123.26361964660552,4,High
167.3224104748488,36.85263282486109,1202.7081677373783,26.252359556980043,0.2805637496608955,agriculture,26.744432837486848,-123.46739764857209,1,Low
115.99876392107547,39.706041823754425,2283.3317654557736,15.502084937078424,-0.9506768165958807,forest,31.235441683946657,-118.82731436762973,0,Low
161.6126848580502,60.028726230463555,1447.615222400018,8.805472025315762,0.0409373001684894,forest,34.423156128110946,-120.88201636413524,0,Low
164.65362366493406,52.265493010028266,2820.948459717793,11.359358685301517,-0.7031500921651357,forest,34.52645707627873,-121.75611997312892,0,Low
114.2824290986816,30.924830506883325,881.0292400753086,4.512118625768582,0.38790260161724843,barren,31.00424668043393,-120.56094909601354,4,Low
243.28872555723783,38.75714768971994,1247.1107348547869,16.97590460044448,-0.6094137661671161,forest,27.708959232689697,-121.7578595035285,0,Low
173.69164604558938,25.23898592000627,2360.8704314371244,17.11540977468229,0.6968720782032662,agriculture,27.478978113176964,-117.42530180358425,1,Low
90.43482513986757,77.6215021391146,1638.0737799622507,13.742463864052235,-0.6501525049983521,urban,32.4747067943185,-123.32958065638262,2,High
182.82768043169148,19.14440670901518,1641.0844392733432,12.151509774419715,0.667099216622963,forest,34.80707324787083,-124.43865265826666,0,Low
101.26591648863393,36.02857491964936,160.02048901555054,17.69689866795494,0.959741509353732,urban,25.77594978951183,-118.49294577405227,2,Low
189.3542301871226,11.808728055400783,1195.7989881553674,23.89338123401886,-0.4206479035572499,forest,32.89468581365433,-122.69420848246372,0,Low
207.9297789503702,25.524564435348246,812.2011972651975,20.591609123781836,-0.029448761144765023,forest,26.2298537956513,-118.56645723470555,0,Medium
108.96588408241448,64.63297968661084,2998.005368493346,2.660177347191707,-0.2703825286840408,barren,27.981853470971288,-124.41458226545946,4,High
198.16880646221608,24.082266260221562,925.0652118969308,4.6554868565106275,-0.34909646421219,forest,30.666236519805917,-122.52902877021621,0,Low
170.63904634682493,15.604438177027593,2653.4896043815907,11.93124474539823,-0.470456881491474,urban,27.972246973231304,-123.46116143304819,2,Medium
191.1030079997245,43.21172258911663,2028.7012051214324,16.01684024773696,0.465549280135769,urban,31.50261174946729,-122.09326689207326,2,Low
244.8396491326974,10.697846431416295,1022.7492275762713,15.747671276767793,0.39933938257627344,forest,29.17195874621489,-121.71144746867095,0,Low
137.73059419985648,15.933630809843322,1630.603135122371,13.133041061314417,0.2385740429530394,forest,27.191137330678206,-120.0480319480442,0,Low
112.31319178212553,66.53381086940826,2521.607639847581,8.033176493891563,0.4829184403060913,urban,30.309307478544177,-119.79861354700043,2,Medium
105.52427851872383,64.00313414017245,2650.104894092736,11.90111902419071,-0.7330898613431243,agriculture,25.240097351583614,-118.6990196106872,1,High
109.2094857517281,74.05971742834272,481.1816250184356,11.713005711112588,-0.24523510659150405,forest,32.41078349912359,-121.68347878305156,0,Medium
146.1449145292948,69.81608051375247,1018.7194236245089,8.285807834983311,-0.34814542837854334,urban,30.222888661055364,-119.67978757214505,2,Medium
167.0575987408322,57.822289426787265,1005.669540640715,1.2442700471615225,-0.1196860998548207,water,34.46700317994948,-115.09882672750663,3,Low
163.83453996650096,13.663300011046399,126.13438822783407,5.1480916523689615,-0.49523525691145964,forest,26.027894692199904,-122.89360724100078,0,Low
191.35916245180118,64.79940325906603,1794.7132795556895,15.794726271219492,0.05262657286990069,forest,32.32292238228443,-123.47294192269884,0,Medium
150.65009459389535,69.18575675883923,2564.460158976564,9.567329587546615,0.6835586444183239,forest,28.00950393953876,-116.57435897721972,0,Low
222.67670385786585,65.93575020403682,1144.7231634765533,9.468796541084371,-0.29552521654521513,agriculture,28.731486833446642,-120.8963440104828,1,High
136.7671583381022,45.59353247156182,2220.107834952531,25.042021977884747,-0.10534832920519199,water,28.484867222874097,-116.53116314331427,3,Medium
286.00845832948096,26.303128705463717,1883.1012408022198,15.3145128745921,0.10661754660506984,water,28.580219178588273,-120.75310989339893,3,Medium
181.28336738825033,69.17309829821087,1126.9462064790025,5.13322351267083,-0.17805996372159671,forest,29.30834953077106,-124.78315138153556,0,Medium
107.14212217918588,60.90139668180969,423.1793984768912,3.541720616933537,-0.6287082557219168,water,25.210048509188645,-121.25126962106728,3,Medium
96.45537509694438,78.6532822072196,2127.971558327902,16.463870933566977,-0.469525302118208,urban,33.46757356662869,-118.89869317766393,2,High
174.12362076215928,20.898481842915302,2563.695506823721,6.386127812049392,0.06561754603915704,urban,33.81795942671956,-120.52445237895192,2,Medium
138.82686073370746,25.796520813643852,2057.5634772044755,3.356257350548521,-0.5501265915760626,agriculture,25.39556534929474,-120.40657031441708,1,Medium
185.7000247046046,24.82587049170519,53.635452104454195,11.507693443678713,-0.099656859241402,urban,32.76003193590849,-115.01684057954758,2,Low
173.66188122867723,65.47778373349357,648.6986831729737,9.725869600026648,-0.3733903257116865,water,25.72272609705664,-119.55872832517659,3,Medium
146.35855436715636,23.08351075150827,208.43995465059572,20.58733831478109,0.03769922301226969,urban,33.07813598284605,-118.03060244815008,2,Low
107.66031409657975,14.666188087631426,1711.1582987286804,14.779208516316004,0.49981114794995807,forest,31.12987721822278,-117.79027078414768,0,Low
74.25763876570677,79.89925646099401,2269.433036521237,13.174548369068853,0.2733531076604916,urban,28.063527616710545,-124.99828744632025,2,Medium
127.67425239664894,11.73720480116044,331.7375612059783,4.058797523692853,-0.3045332258534569,urban,31.13882598973501,-119.47539021805304,2,Low
192.81993971617362,68.46708421112059,2515.013461780156,24.32350172036869,-0.6892046950879985,forest,30.06646103975624,-115.36943724431838,0,Medium
160.7046872065102,35.5756789085457,1666.5269351864495,19.63823822197536,-0.8364330418364572,forest,31.357548248117023,-117.49177177172182,0,Low
87.71306106440059,68.91308218304707,2069.9070364251747,30.99016919957694,0.5792118041282044,urban,29.75371777998587,-121.5957257954213,2,Medium
158.6590462925591,48.82343438478015,2914.2055458259388,19.40126784891812,0.04508571244258963,forest,32.72874591657591,-121.35428789486069,0,Low
169.26586898644183,73.11418606404521,251.04296474309194,11.378201019382946,-0.40447436359912403,forest,25.45269537391797,-121.96382802213579,0,Medium
105.80712818994334,74.83350904902386,2703.672068933368,7.958895999871209,0.67566531356101,forest,28.442823086944465,-118.69791729781768,0,Medium
157.6862552972764,10.63687268965432,378.30808796222794,17.61445077706806,0.024533752554976473,forest,30.592867480866754,-124.02684510304682,0,Low
152.9104359223,15.27885231949518,1178.8764199100467,19.412664984314368,0.8780483930835412,water,30.882430310680938,-122.09999586197111,3,Low
92.85148510846884,27.525111069959884,2554.316088993343,2.794770279745558,-0.32171821899132835,urban,26.6954498698397,-120.0178552427455,2,Medium
167.88936801741417,56.85207914544512,2718.762710213605,11.331225546955402,-0.24961386418478748,forest,25.74529604497739,-119.64782929652932,0,Low
178.03922631841172,72.17905375580543,1519.115020635436,2.6570645723432755,0.5684727819625861,forest,25.209786204569294,-118.92592330348792,0,Low
204.15256215876386,42.195936590577396,1782.3139148262753,11.697160099219102,0.25142679601805407,forest,29.130136247362678,-117.0277501394833,0,Medium
202.69010260174514,52.488118139198576,2124.4420037956716,20.2823840168015,-0.08859755543979753,agriculture,28.303871766913353,-123.36763573198138,1,High
81.11653160214544,23.19498969568928,2498.2760053581424,19.167427641498428,0.354560903462803,forest,30.678079933573695,-122.74984776728624,0,Low
